projectname,viewname,ordinal,varname,vartype,varlength,varformat,varlabel
Mediflex,V_MEDIFLEX_TUMOR_RAW,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_TUMOR_RAW,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_TUMOR_RAW,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_TUMOR_RAW,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_TUMOR_RAW,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_TUMOR_RAW,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_TUMOR_RAW,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_TUMOR_RAW,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_TUMOR_RAW,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_TUMOR_RAW,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_TUMOR_RAW,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_TUMOR_RAW,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_TUMOR_RAW,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_TUMOR_RAW,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_TUMOR_RAW,32,TUMOR_DATE,char,11,$11.,Tumor_Date
Mediflex,V_MEDIFLEX_TUMOR_RAW,33,TUMOR_VOLUME,char,4,$4.,Tumor_Volume
Mediflex,V_MEDIFLEX_TUMOR_RAW,34,TUMOR_DESC,char,500,$500.,Tumor_Desc
Mediflex,V_MEDIFLEX_TUMOR_RAW,35,TUMOR_XRAY,char,200,$200.,Tumor_Xray
Mediflex,V_MEDIFLEX_VISIT,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_VISIT,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_VISIT,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_VISIT,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_VISIT,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_VISIT,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_VISIT,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_VISIT,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_VISIT,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_VISIT,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_VISIT,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_VISIT,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_VISIT,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_VISIT,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_VISIT,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_VISIT,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_VISIT,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_VISIT,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_VISIT,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_VISIT,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_VISIT,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_VISIT,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_VISIT,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_VISIT,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_VISIT,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_VISIT,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_VISIT,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_VISIT,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_VISIT,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_VISIT,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_VISIT,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_VISIT,32,DTC,num,8,datetime22.3,DTC
Mediflex,V_MEDIFLEX_VISIT,33,DTC_RAW,char,11,$11.,DTC(Character)
Mediflex,V_MEDIFLEX_VISIT,34,DTC_INT,num,8,datetime22.3,DTCInterpolated
Mediflex,V_MEDIFLEX_VISIT,35,DTC_YYYY,num,8,4.,DTCYear
Mediflex,V_MEDIFLEX_VISIT,36,DTC_MM,num,8,2.,DTCMonth
Mediflex,V_MEDIFLEX_VISIT,37,DTC_DD,num,8,2.,DTCDay
Mediflex,V_MEDIFLEX_VISIT_RAW,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_VISIT_RAW,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_VISIT_RAW,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_VISIT_RAW,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_VISIT_RAW,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_VISIT_RAW,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_VISIT_RAW,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_VISIT_RAW,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_VISIT_RAW,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_VISIT_RAW,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_VISIT_RAW,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_VISIT_RAW,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_VISIT_RAW,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_VISIT_RAW,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_VISIT_RAW,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_VISIT_RAW,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_VISIT_RAW,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_VISIT_RAW,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_VISIT_RAW,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_VISIT_RAW,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_VISIT_RAW,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_VISIT_RAW,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_VISIT_RAW,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_VISIT_RAW,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_VISIT_RAW,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_VISIT_RAW,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_VISIT_RAW,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_VISIT_RAW,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_VISIT_RAW,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_VISIT_RAW,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_VISIT_RAW,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_VISIT_RAW,32,DTC,char,11,$11.,DTC
Mediflex,V_MEDIFLEX_VITAL,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_VITAL,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_VITAL,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_VITAL,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_VITAL,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_VITAL,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_VITAL,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_VITAL,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_VITAL,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_VITAL,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_VITAL,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_VITAL,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_VITAL,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_VITAL,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_VITAL,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_VITAL,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_VITAL,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_VITAL,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_VITAL,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_VITAL,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_VITAL,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_VITAL,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_VITAL,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_VITAL,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_VITAL,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_VITAL,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_VITAL,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_VITAL,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_VITAL,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_VITAL,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_VITAL,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_VITAL,32,VDAT,num,8,datetime22.3,VDAT
Mediflex,V_MEDIFLEX_VITAL,33,VDAT_RAW,char,11,$11.,VDAT(Character)
Mediflex,V_MEDIFLEX_VITAL,34,VDAT_INT,num,8,datetime22.3,VDATInterpolated
Mediflex,V_MEDIFLEX_VITAL,35,VDAT_YYYY,num,8,4.,VDATYear
Mediflex,V_MEDIFLEX_VITAL,36,VDAT_MM,num,8,2.,VDATMonth
Mediflex,V_MEDIFLEX_VITAL,37,VDAT_DD,num,8,2.,VDATDay
Mediflex,V_MEDIFLEX_VITAL,38,WEIGHT_KG,num,8,5.1,WEIGHT_KG
Mediflex,V_MEDIFLEX_VITAL,39,WEIGHT_KG_RAW,char,6,$6.,WEIGHT_KG(Character)
Mediflex,V_MEDIFLEX_VITAL,40,HEIGHT_CM,num,8,5.1,HEIGHT_CM
Mediflex,V_MEDIFLEX_VITAL,41,HEIGHT_CM_RAW,char,6,$6.,HEIGHT_CM(Character)
Mediflex,V_MEDIFLEX_VITAL_RAW,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_VITAL_RAW,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_VITAL_RAW,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_VITAL_RAW,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_VITAL_RAW,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_VITAL_RAW,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_VITAL_RAW,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_VITAL_RAW,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_VITAL_RAW,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_VITAL_RAW,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_VITAL_RAW,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_VITAL_RAW,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_VITAL_RAW,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_VITAL_RAW,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_VITAL_RAW,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_VITAL_RAW,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_VITAL_RAW,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_VITAL_RAW,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_VITAL_RAW,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_VITAL_RAW,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_VITAL_RAW,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_VITAL_RAW,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_VITAL_RAW,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_VITAL_RAW,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_VITAL_RAW,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_VITAL_RAW,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_VITAL_RAW,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_VITAL_RAW,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_VITAL_RAW,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_VITAL_RAW,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_VITAL_RAW,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_VITAL_RAW,32,VDAT,char,11,$11.,VDAT
Mediflex,V_MEDIFLEX_VITAL_RAW,33,WEIGHT_KG,char,6,$6.,WEIGHT_KG
Mediflex,V_MEDIFLEX_VITAL_RAW,34,HEIGHT_CM,char,6,$6.,HEIGHT_CM
Mediflex,V_MEDIFLEX_VS,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_VS,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_VS,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_VS,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_VS,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_VS,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_VS,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_VS,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_VS,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_VS,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_VS,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_VS,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_VS,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_VS,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_VS,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_VS,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_VS,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_VS,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_VS,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_VS,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_VS,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_VS,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_VS,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_VS,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_VS,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_VS,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_VS,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_VS,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_VS,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_VS,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_VS,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_VS,32,VSSTAT,char,3,$3.,VSSTAT
Mediflex,V_MEDIFLEX_VS,33,VSSTAT_STD,char,1,$1.,VSSTATCoded Value
Mediflex,V_MEDIFLEX_VS,34,VSREASND,char,200,$200.,VSREASND
Mediflex,V_MEDIFLEX_VS,35,VSDTC,num,8,datetime22.3,VSDTC
Mediflex,V_MEDIFLEX_VS,36,VSDTC_RAW,char,11,$11.,VSDTC(Character)
Mediflex,V_MEDIFLEX_VS,37,VSDTC_INT,num,8,datetime22.3,VSDTCInterpolated
Mediflex,V_MEDIFLEX_VS,38,VSDTC_YYYY,num,8,4.,VSDTCYear
Mediflex,V_MEDIFLEX_VS,39,VSDTC_MM,num,8,2.,VSDTCMonth
Mediflex,V_MEDIFLEX_VS,40,VSDTC_DD,num,8,2.,VSDTCDay
Mediflex,V_MEDIFLEX_VS,41,VSORRESHT,num,8,5.1,VSORRESHT
Mediflex,V_MEDIFLEX_VS,42,VSORRESHT_RAW,char,6,$6.,VSORRESHT(Character)
Mediflex,V_MEDIFLEX_VS,43,VSORRESHT_UN,char,255,$255.,VSORRESHTUnits
Mediflex,V_MEDIFLEX_VS,44,VSORRESHT_STD,num,8,5.1,VSORRESHTStandard Value
Mediflex,V_MEDIFLEX_VS,45,VSORRESHT_STD_UN,char,255,$255.,VSORRESHTStandard Units
Mediflex,V_MEDIFLEX_VS,46,WEIGHT,num,8,5.1,WEIGHT
Mediflex,V_MEDIFLEX_VS,47,WEIGHT_RAW,char,6,$6.,WEIGHT(Character)
Mediflex,V_MEDIFLEX_VS,48,WEIGHT_UN,char,255,$255.,WEIGHTUnits
Mediflex,V_MEDIFLEX_VS,49,WEIGHT_STD,num,8,5.1,WEIGHTStandard Value
Mediflex,V_MEDIFLEX_VS,50,WEIGHT_STD_UN,char,255,$255.,WEIGHTStandard Units
Mediflex,V_MEDIFLEX_VS,51,BMI,num,8,5.2,BMI
Mediflex,V_MEDIFLEX_VS,52,BMI_RAW,char,6,$6.,BMI(Character)
Mediflex,V_MEDIFLEX_VS,53,SYSBP,num,8,3.,SYSBP
Mediflex,V_MEDIFLEX_VS,54,SYSBP_RAW,char,4,$4.,SYSBP(Character)
Mediflex,V_MEDIFLEX_VS,55,DIABP,num,8,3.,DIABP
Mediflex,V_MEDIFLEX_VS,56,DIABP_RAW,char,4,$4.,DIABP(Character)
Mediflex,V_MEDIFLEX_VS,57,PULSE,num,8,3.,PULSE
Mediflex,V_MEDIFLEX_VS,58,PULSE_RAW,char,4,$4.,PULSE(Character)
Mediflex,V_MEDIFLEX_VS,59,TEMP,num,8,5.1,TEMP
Mediflex,V_MEDIFLEX_VS,60,TEMP_RAW,char,6,$6.,TEMP(Character)
Mediflex,V_MEDIFLEX_VS,61,TEMP_UN,char,255,$255.,TEMPUnits
Mediflex,V_MEDIFLEX_VS,62,TEMP_STD,num,8,5.1,TEMPStandard Value
Mediflex,V_MEDIFLEX_VS,63,TEMP_STD_UN,char,255,$255.,TEMPStandard Units
Mediflex,V_MEDIFLEX_VS,64,RESP,num,8,3.,RESP
Mediflex,V_MEDIFLEX_VS,65,RESP_RAW,char,4,$4.,RESP(Character)
Mediflex,V_MEDIFLEX_VS,66,BSA,num,8,5.3,BSA Calculated
Mediflex,V_MEDIFLEX_VS,67,BSA_RAW,char,6,$6.,BSA Calculated(Character)
Mediflex,V_MEDIFLEX_VS_RAW,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_VS_RAW,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_VS_RAW,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_VS_RAW,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_VS_RAW,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_VS_RAW,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_VS_RAW,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_VS_RAW,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_VS_RAW,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_VS_RAW,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_VS_RAW,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_VS_RAW,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_VS_RAW,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_VS_RAW,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_VS_RAW,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_VS_RAW,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_VS_RAW,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_VS_RAW,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_VS_RAW,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_VS_RAW,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_VS_RAW,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_VS_RAW,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_VS_RAW,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_VS_RAW,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_VS_RAW,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_VS_RAW,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_VS_RAW,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_VS_RAW,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_VS_RAW,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_VS_RAW,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_VS_RAW,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_VS_RAW,32,VSSTAT,char,3,$3.,VSSTAT
Mediflex,V_MEDIFLEX_VS_RAW,33,VSSTAT_STD,char,1,$1.,VSSTATCoded Value
Mediflex,V_MEDIFLEX_VS_RAW,34,VSREASND,char,200,$200.,VSREASND
Mediflex,V_MEDIFLEX_VS_RAW,35,VSDTC,char,11,$11.,VSDTC
Mediflex,V_MEDIFLEX_VS_RAW,36,VSORRESHT,char,6,$6.,VSORRESHT
Mediflex,V_MEDIFLEX_VS_RAW,37,VSORRESHT_UN,char,255,$255.,VSORRESHTUnits
Mediflex,V_MEDIFLEX_VS_RAW,38,VSORRESHT_STD,char,6,$6.,VSORRESHTStandard Value
Mediflex,V_MEDIFLEX_VS_RAW,39,VSORRESHT_STD_UN,char,255,$255.,VSORRESHTStandard Units
Mediflex,V_MEDIFLEX_VS_RAW,40,WEIGHT,char,6,$6.,WEIGHT
Mediflex,V_MEDIFLEX_VS_RAW,41,WEIGHT_UN,char,255,$255.,WEIGHTUnits
Mediflex,V_MEDIFLEX_VS_RAW,42,WEIGHT_STD,char,6,$6.,WEIGHTStandard Value
Mediflex,V_MEDIFLEX_VS_RAW,43,WEIGHT_STD_UN,char,255,$255.,WEIGHTStandard Units
Mediflex,V_MEDIFLEX_VS_RAW,44,BMI,char,6,$6.,BMI
Mediflex,V_MEDIFLEX_VS_RAW,45,SYSBP,char,4,$4.,SYSBP
Mediflex,V_MEDIFLEX_VS_RAW,46,DIABP,char,4,$4.,DIABP
Mediflex,V_MEDIFLEX_VS_RAW,47,PULSE,char,4,$4.,PULSE
Mediflex,V_MEDIFLEX_VS_RAW,48,TEMP,char,6,$6.,TEMP
Mediflex,V_MEDIFLEX_VS_RAW,49,TEMP_UN,char,255,$255.,TEMPUnits
Mediflex,V_MEDIFLEX_VS_RAW,50,TEMP_STD,char,6,$6.,TEMPStandard Value
Mediflex,V_MEDIFLEX_VS_RAW,51,TEMP_STD_UN,char,255,$255.,TEMPStandard Units
Mediflex,V_MEDIFLEX_VS_RAW,52,RESP,char,4,$4.,RESP
Mediflex,V_MEDIFLEX_VS_RAW,53,BSA,char,6,$6.,BSA Calculated
Mediflex,V_MEDIFLEX_VS2,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_VS2,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_VS2,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_VS2,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_VS2,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_VS2,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_VS2,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_VS2,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_VS2,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_VS2,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_VS2,11,SiteNumber,char,50,$50.,SiteNumber
